year,date,tournament,h_team,a_team,h_elo,a_elo,h_score,a_score,location,neutral,,,,,,,,,,,,
2022,January 10,African Nations Cup,Senegal,Zimbabwe,1705,1316,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 10,African Nations Cup,Morocco,Ghana,1766,1595,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 10,African Nations Cup,Guinea,Malawi,1403,1284,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 10,African Nations Cup,Gabon,Comoros,1404,1244,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 11,African Nations Cup,Egypt,Nigeria,1661,1647,0,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 11,African Nations Cup,Guinea-Bissau,Sudan,1391,1311,0,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 11,African Nations Cup,Algeria,Sierra Leone,1810,1339,0,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 12,Friendly,Iceland,Uganda,1546,1462,1,1,in Turkey,Yes,,,,,,,,,,,,Yes
2022,January 12,African Nations Cup,Tunisia,Mali,1640,1619,0,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 12,African Nations Cup,Ivory Coast,Equatorial Guinea,1648,1430,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 12,African Nations Cup,Mauritania,Gambia,1355,1354,0,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 13,African Nations Cup,Cameroon,Ethiopia,1625,1333,4,1,in Cameroon,No,,,,,,,,,,,,No
2022,January 13,African Nations Cup,Burkina Faso,Cape Verde,1558,1489,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 14,African Nations Cup,Morocco,Comoros,1780,1230,2,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 14,African Nations Cup,Zimbabwe,Malawi,1311,1267,1,2,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 14,African Nations Cup,Senegal,Guinea,1710,1420,0,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 14,African Nations Cup,Ghana,Gabon,1581,1418,1,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 15,Friendly,South Korea,Iceland,1787,1544,5,1,in Turkey,Yes,,,,,,,,,,,,Yes
2022,January 15,African Nations Cup,Nigeria,Sudan,1673,1317,3,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 15,African Nations Cup,Egypt,Guinea-Bissau,1635,1385,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 16,African Nations Cup,Tunisia,Mauritania,1613,1330,4,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 16,African Nations Cup,Ivory Coast,Sierra Leone,1659,1361,2,2,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 16,African Nations Cup,Mali,Gambia,1646,1379,1,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 16,African Nations Cup,Algeria,Equatorial Guinea,1788,1419,0,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 16,Friendly,Peru,Panama,1835,1628,1,1,in Peru,No,,,,,,,,,,,,No
2022,January 16,Friendly,Colombia,Honduras,1904,1495,2,1,in the United States,Yes,,,,,,,,,,,,Yes
2022,January 17,African Nations Cup,Cameroon,Cape Verde,1633,1469,1,1,in Cameroon,No,,,,,,,,,,,,No
2022,January 17,African Nations Cup,Burkina Faso,Ethiopia,1578,1325,1,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 18,Friendly,Uganda,Moldova,1464,1190,3,2,in Turkey,Yes,,,,,,,,,,,,Yes
2022,January 18,African Nations Cup,Guinea,Zimbabwe,1437,1283,1,2,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 18,African Nations Cup,Senegal,Malawi,1693,1295,0,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 18,African Nations Cup,Morocco,Gabon,1783,1429,2,2,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 18,African Nations Cup,Ghana,Comoros,1570,1227,2,3,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 19,African Nations Cup,Nigeria,Guinea-Bissau,1682,1375,2,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 19,African Nations Cup,Egypt,Sudan,1645,1308,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 20,African Nations Cup,Mali,Mauritania,1630,1315,2,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 20,African Nations Cup,Algeria,Ivory Coast,1743,1642,1,3,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 20,African Nations Cup,Tunisia,Gambia,1628,1395,0,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 20,African Nations Cup,Equatorial Guinea,Sierra Leone,1464,1378,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 20,Friendly,Peru,Jamaica,1828,1588,3,0,in Peru,No,,,,,,,,,,,,No
2022,January 21,Friendly,South Korea,Moldova,1794,1187,4,0,in Turkey,Yes,,,,,,,,,,,,Yes
2022,January 21,Friendly,Iraq,Uganda,1549,1467,1,0,in Iraq,No,,,,,,,,,,,,No
2022,January 21,Friendly,Bolivia,Trinidad and Tobago,1693,1369,5,0,in Bolivia,No,,,,,,,,,,,,No
2022,January 23,African Nations Cup,Nigeria,Tunisia,1693,1588,0,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 23,African Nations Cup,Burkina Faso,Gabon,1562,1448,1,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 24,African Nations Cup,Gambia,Guinea,1435,1402,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 24,African Nations Cup,Cameroon,Comoros,1617,1271,2,1,in Cameroon,No,,,,,,,,,,,,No
2022,January 25,African Nations Cup,Senegal,Cape Verde,1673,1485,2,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 25,African Nations Cup,Morocco,Malawi,1764,1315,2,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 26,African Nations Cup,Mali,Equatorial Guinea,1641,1483,0,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 26,African Nations Cup,Ivory Coast,Egypt,1690,1651,0,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 27,Friendly,Uzbekistan,South Sudan,1521,1087,3,0,in the United Arab Emirates,Yes,,,,,,,,,,,,Yes
2022,January 27,Friendly,Indonesia,East Timor,1215,623,4,1,in Indonesia,No,,,,,,,,,,,,No
2022,January 27,Friendly,Bahrain,Uganda,1504,1462,3,1,in Bahrain,No,,,,,,,,,,,,No
2022,January 27,Friendly,British Virgin Islands,Anguilla,604,563,1,2,in England,Yes,,,,,,,,,,,,Yes
2022,January 27,World Cup qualifier,United Arab Emirates,Syria,1486,1427,2,0,in the United Arab Emirates,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Saudi Arabia,Oman,1628,1523,1,0,in Saudi Arabia,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Lebanon,South Korea,1384,1795,0,1,in Lebanon,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Japan,China,1760,1503,2,0,in Japan,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Iran,Iraq,1836,1554,1,0,in Iran,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Australia,Vietnam,1733,1338,4,0,in Australia,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,United States,El Salvador,1860,1500,1,0,in the United States,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Jamaica,Mexico,1584,1840,1,2,in Jamaica,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Honduras,Canada,1493,1785,0,2,in Honduras,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Costa Rica,Panama,1617,1635,1,0,in Costa Rica,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Paraguay,Uruguay,1728,1848,0,1,in Paraguay,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Ecuador,Brazil,1849,2149,1,1,in Ecuador,No,,,,,,,,,,,,No
2022,January 27,World Cup qualifier,Chile,Argentina,1794,2101,1,2,in Chile,No,,,,,,,,,,,,No
2022,January 28,Friendly tournament,Suriname,Barbados,1335,1080,1,0,in Suriname,No,,,,,,,,,,,,No
2022,January 28,Friendly,Jordan,New Zealand,1528,1528,3,1,in the United Arab Emirates,Yes,,,,,,,,,,,,Yes
2022,January 28,World Cup qualifier,Venezuela,Bolivia,1677,1696,4,1,in Venezuela,No,,,,,,,,,,,,No
2022,January 28,World Cup qualifier,Colombia,Peru,1906,1832,0,1,in Colombia,No,,,,,,,,,,,,No
2022,January 29,Friendly,Nicaragua,Belize,1231,1127,4,0,in Nicaragua,No,,,,,,,,,,,,No
2022,January 29,Friendly,Nepal,Mauritius,936,1008,1,0,in Nepal,No,,,,,,,,,,,,No
2022,January 29,Friendly,Kuwait,Libya,1371,1333,2,0,in Kuwait,No,,,,,,,,,,,,No
2022,January 29,African Nations Cup,Cameroon,Gambia,1621,1458,2,0,in Cameroon,No,,,,,,,,,,,,No
2022,January 29,African Nations Cup,Tunisia,Burkina Faso,1620,1554,0,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 30,Friendly,Indonesia,East Timor,1216,622,3,0,in Indonesia,No,,,,,,,,,,,,No
2022,January 30,Friendly tournament,Guyana,Barbados,1145,1077,0,0,in Suriname,Yes,,,,,,,,,,,,Yes
2022,January 30,African Nations Cup,Senegal,Equatorial Guinea,1692,1494,3,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 30,African Nations Cup,Morocco,Egypt,1768,1654,1,2,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,January 30,World Cup qualifier,Panama,Jamaica,1620,1572,3,2,in Panama,No,,,,,,,,,,,,No
2022,January 30,World Cup qualifier,Mexico,Costa Rica,1852,1632,0,0,in Mexico,No,,,,,,,,,,,,No
2022,January 30,World Cup qualifier,Honduras,El Salvador,1478,1497,0,2,in Honduras,No,,,,,,,,,,,,No
2022,January 30,World Cup qualifier,Canada,United States,1800,1863,2,0,in Canada,No,,,,,,,,,,,,No
2022,January 31,Friendly,Jordan,South Sudan,1543,1084,2,1,in the United Arab Emirates,Yes,,,,,,,,,,,,Yes
2022,February 1,Friendly tournament,Suriname,Guyana,1338,1142,2,1,in Suriname,No,,,,,,,,,,,,No
2022,February 1,Friendly,Nicaragua,Belize,1240,1118,1,1,in Nicaragua,No,,,,,,,,,,,,No
2022,February 1,Friendly,Nepal,Mauritius,945,999,1,0,in Nepal,No,,,,,,,,,,,,No
2022,February 1,Friendly,Kuwait,Libya,1380,1324,0,2,in Kuwait,No,,,,,,,,,,,,No
2022,February 1,Friendly,Bahrain,Democratic Republic of Congo,1513,1514,1,0,in Bahrain,No,,,,,,,,,,,,No
2022,February 1,World Cup qualifier,Vietnam,China,1334,1496,3,1,in Vietnam,No,,,,,,,,,,,,No
2022,February 1,World Cup qualifier,South Korea,Syria,1801,1410,2,0,in the United Arab Emirates,Yes,,,,,,,,,,,,Yes
2022,February 1,World Cup qualifier,Oman,Australia,1514,1737,2,2,in Oman,No,,,,,,,,,,,,No
2022,February 1,World Cup qualifier,Lebanon,Iraq,1378,1550,1,1,in Lebanon,No,,,,,,,,,,,,No
2022,February 1,World Cup qualifier,Japan,Saudi Arabia,1767,1637,2,0,in Japan,No,,,,,,,,,,,,No
2022,February 1,World Cup qualifier,Iran,United Arab Emirates,1840,1503,1,0,in Iran,No,,,,,,,,,,,,No
2022,February 1,World Cup qualifier,Uruguay,Venezuela,1867,1704,4,1,in Uruguay,No,,,,,,,,,,,,No
2022,February 1,World Cup qualifier,Peru,Ecuador,1861,1859,1,1,in Peru,No,,,,,,,,,,,,No
2022,February 1,World Cup qualifier,Brazil,Paraguay,2139,1709,4,0,in Brazil,No,,,,,,,,,,,,No
2022,February 1,World Cup qualifier,Bolivia,Chile,1669,1785,2,3,in Bolivia,No,,,,,,,,,,,,No
2022,February 1,World Cup qualifier,Argentina,Colombia,2110,1877,1,0,in Argentina,No,,,,,,,,,,,,No
2022,February 2,African Nations Cup,Senegal,Burkina Faso,1710,1584,3,1,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,February 2,World Cup qualifier,United States,Honduras,1836,1441,3,0,in the United States,No,,,,,,,,,,,,No
2022,February 2,World Cup qualifier,Mexico,Panama,1837,1632,1,0,in Mexico,No,,,,,,,,,,,,No
2022,February 2,World Cup qualifier,Jamaica,Costa Rica,1560,1647,0,1,in Jamaica,No,,,,,,,,,,,,No
2022,February 2,World Cup qualifier,El Salvador,Canada,1534,1827,0,2,in El Salvador,No,,,,,,,,,,,,No
2022,February 3,African Nations Cup,Cameroon,Egypt,1635,1687,0,0,in Cameroon,No,,,,,,,,,,,,No
2022,February 5,African Nations Cup,Cameroon,Burkina Faso,1632,1560,3,3,in Cameroon,No,,,,,,,,,,,,No
2022,February 6,African Nations Cup,Senegal,Egypt,1734,1690,0,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,February 13,Friendly,Saint Martin,Anguilla,855,574,1,2,in Saint Martin,No,,,,,,,,,,,,No
2022,February 19,Friendly,Guam,Northern Mariana Islands,700,409,2,0,in Guam,No,,,,,,,,,,,,No
2022,February 22,Friendly,Martinique,Barbados,1387,1080,3,1,in Martinique,No,,,,,,,,,,,,No
2022,February 22,Friendly,Guam,Northern Mariana Islands,703,406,3,2,in Guam,No,,,,,,,,,,,,No
2022,March 8,Friendly,Eswatini,Lesotho,1246,1204,0,0,in Eswatini,No,,,,,,,,,,,,No
2022,March 8,Friendly,Eswatini,Lesotho,1242,1208,4,0,in Eswatini,No,,,,,,,,,,,,No
2022,March 10,Friendly,Fiji,Vanuatu,1229,1173,3,0,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 17,World Cup qualifier,Solomon Islands,Cook Islands,1161,687,2,0,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 18,Friendly,Iraq,Zambia,1546,1426,3,1,in Iraq,No,,,,,,,,,,,,No
2022,March 18,World Cup qualifier,New Zealand,Papua New Guinea,1513,1150,1,0,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 18,World Cup qualifier,New Caledonia,Fiji,1269,1244,1,2,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 19,Friendly,Mauritius,Seychelles,990,897,0,0,in Mauritius,No,,,,,,,,,,,,No
2022,March 21,World Cup qualifier,New Caledonia,Papua New Guinea,1248,1146,0,1,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 21,World Cup qualifier,New Zealand,Fiji,1517,1265,4,0,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 23,Friendly tournament,Tanzania,Central African Republic,1312,1272,3,1,in Tanzania,No,,,,,,,,,,,,No
2022,March 23,Friendly tournament,Mozambique,Niger,1307,1249,1,1,in Mauritania,Yes,,,,,,,,,,,,Yes
2022,March 23,Friendly tournament,Malaysia,Philippines,1144,1130,2,0,in Singapore,Yes,,,,,,,,,,,,Yes
2022,March 23,Friendly,Laos,Mongolia,660,767,1,0,in Laos,No,,,,,,,,,,,,No
2022,March 23,Friendly tournament,Equatorial Guinea,Guinea-Bissau,1476,1364,0,3,in Portugal,Yes,,,,,,,,,,,,Yes
2022,March 23,Friendly,Gibraltar,Grenada,1047,1136,0,0,in Gibraltar,No,,,,,,,,,,,,No
2022,March 23,Friendly,Cape Verde,Guadeloupe,1466,1213,2,0,in France,Yes,,,,,,,,,,,,Yes
2022,March 23,Friendly,Bahrain,India,1520,1206,2,1,in Bahrain,No,,,,,,,,,,,,No
2022,March 23,African Nations Cup qualifier,South Sudan,Djibouti,1083,888,4,2,in Egypt,Yes,,,,,,,,,,,,Yes
2022,March 23,African Nations Cup qualifier,Lesotho,Seychelles,1196,902,0,0,in Mauritius,Yes,,,,,,,,,,,,Yes
2022,March 23,African Nations Cup qualifier,Gambia,Chad,1444,1183,1,0,in Cameroon,Yes,,,,,,,,,,,,Yes
2022,March 23,African Nations Cup qualifier,Eswatini,Somalia,1254,912,3,0,in Tanzania,Yes,,,,,,,,,,,,Yes
2022,March 24,Friendly,Sierra Leone,Togo,1359,1326,0,3,in Turkey,Yes,,,,,,,,,,,,Yes
2022,March 24,Friendly,Thailand,Nepal,1380,954,2,0,in Thailand,No,,,,,,,,,,,,No
2022,March 24,Friendly,Scotland,Poland,1729,1770,1,1,in Scotland,No,,,,,,,,,,,,No
2022,March 24,Friendly,Maldives,Bangladesh,901,854,2,0,in the Maldives,No,,,,,,,,,,,,No
2022,March 24,Friendly,Kosovo,Burkina Faso,1471,1571,5,0,in Kosovo,No,,,,,,,,,,,,No
2022,March 24,Friendly,Hungary,Serbia,1726,1846,0,1,in Hungary,No,,,,,,,,,,,,No
2022,March 24,Friendly,Guatemala,Cuba,1460,1277,1,0,in Guatemala,No,,,,,,,,,,,,No
2022,March 24,Friendly,Benin,Liberia,1444,1357,4,0,in Turkey,Yes,,,,,,,,,,,,Yes
2022,March 24,Friendly,Armenia,Montenegro,1499,1514,1,0,in Armenia,No,,,,,,,,,,,,No
2022,March 24,African Nations Cup qualifier,Mauritius,São Tomé and Príncipe,985,1067,0,1,in Mauritius,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Vietnam,Oman,1369,1521,0,1,in Vietnam,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,South Korea,Iran,1807,1843,2,0,in South Korea,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Lebanon,Syria,1382,1404,0,3,in Lebanon,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Iraq,United Arab Emirates,1553,1500,1,0,in Saudi Arabia,Yes,,,,,,,,,,,,Yes
2022,March 24,World Cup qualifier,Saudi Arabia,China,1624,1461,1,1,in the United Arab Emirates,Yes,,,,,,,,,,,,Yes
2022,March 24,World Cup qualifier,Australia,Japan,1730,1780,0,2,in Australia,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Tahiti,Solomon Islands,1194,1165,1,3,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 24,World Cup qualifier,Fiji,Papua New Guinea,1251,1172,1,2,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 24,World Cup qualifier,New Zealand,New Caledonia,1531,1222,7,1,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 24,European Nations League C,Moldova,Kazakhstan,1186,1349,1,2,in Moldova,No,,,,,,,,,,,,No
2022,March 24,European Nations League C,Estonia,Cyprus,1429,1292,0,0,in Estonia,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Wales,Austria,1836,1731,2,1,in Wales,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Sweden,Czechia,1821,1834,1,0,in Sweden,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Portugal,Turkey,1973,1727,3,1,in Portugal,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Italy,North Macedonia,2031,1630,0,1,in Italy,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Jamaica,El Salvador,1539,1519,1,1,in Jamaica,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Panama,Honduras,1626,1437,1,1,in Panama,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Mexico,United States,1843,1840,0,0,in Mexico,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Costa Rica,Canada,1668,1842,1,0,in Costa Rica,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Uruguay,Peru,1880,1855,1,0,in Uruguay,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Paraguay,Ecuador,1706,1865,3,1,in Paraguay,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Colombia,Bolivia,1872,1650,3,0,in Colombia,No,,,,,,,,,,,,No
2022,March 24,World Cup qualifier,Brazil,Chile,2142,1804,4,0,in Brazil,No,,,,,,,,,,,,No
2022,March 25,Friendly,Zambia,Congo,1419,1318,3,1,in Turkey,Yes,,,,,,,,,,,,Yes
2022,March 25,Friendly tournament,Uzbekistan,Kyrgyzstan,1524,1277,3,1,in Uzbekistan,No,,,,,,,,,,,,No
2022,March 25,Friendly tournament,Trinidad and Tobago,Barbados,1366,1077,9,0,in Trinidad and Tobago,No,,,,,,,,,,,,No
2022,March 25,Friendly tournament,Uganda,Tajikistan,1453,1260,1,1,in Uzbekistan,Yes,,,,,,,,,,,,Yes
2022,March 25,Friendly,San Marino,Lithuania,794,1323,1,2,in San Marino,No,,,,,,,,,,,,No
2022,March 25,Friendly,Romania,Greece,1666,1671,0,1,in Romania,No,,,,,,,,,,,,No
2022,March 25,Friendly,Norway,Slovakia,1733,1667,2,0,in Norway,No,,,,,,,,,,,,No
2022,March 25,Friendly,Malta,Azerbaijan,1232,1321,1,0,in Malta,No,,,,,,,,,,,,No
2022,March 25,Friendly,Luxembourg,Northern Ireland,1407,1602,1,3,in Luxembourg,No,,,,,,,,,,,,No
2022,March 25,Friendly,Kuwait,Latvia,1359,1327,1,1,in Malta,Yes,,,,,,,,,,,,Yes
2022,March 25,Friendly,South Africa,Guinea,1550,1379,0,0,in Belgium,Yes,,,,,,,,,,,,Yes
2022,March 25,Friendly,France,Ivory Coast,2115,1687,2,1,in France,No,,,,,,,,,,,,No
2022,March 25,Friendly,Comoros,Ethiopia,1267,1341,2,1,in the Comoros,No,,,,,,,,,,,,No
2022,March 25,Friendly,Cape Verde,Liechtenstein,1472,1094,6,0,in Spain,Yes,,,,,,,,,,,,Yes
2022,March 25,Friendly,Bosnia and Herzegovina,Georgia,1600,1549,0,1,in Bosnia and Herzegovina,No,,,,,,,,,,,,No
2022,March 25,Friendly,Andorra,Saint Kitts and Nevis,1056,1198,1,0,in Andorra,No,,,,,,,,,,,,No
2022,March 25,World Cup qualifier,Mali,Tunisia,1630,1590,0,1,in Mali,No,,,,,,,,,,,,No
2022,March 25,World Cup qualifier,Ghana,Nigeria,1526,1661,0,0,in Ghana,No,,,,,,,,,,,,No
2022,March 25,World Cup qualifier,Egypt,Senegal,1693,1731,1,0,in Egypt,No,,,,,,,,,,,,No
2022,March 25,World Cup qualifier,Morocco,Democratic Republic of Congo,1735,1507,1,1,in the Democratic Republic of the Congo,Yes,,,,,,,,,,,,Yes
2022,March 25,World Cup qualifier,Cameroon,Algeria,1621,1695,0,1,in Cameroon,No,,,,,,,,,,,,No
2022,March 25,World Cup qualifier,Argentina,Venezuela,2115,1691,3,0,in Argentina,No,,,,,,,,,,,,No
2022,March 26,Friendly,Spain,Albania,2037,1586,2,1,in Spain,No,,,,,,,,,,,,No
2022,March 26,Friendly tournament,Singapore,Malaysia,1098,1166,2,1,in Singapore,No,,,,,,,,,,,,No
2022,March 26,Friendly,Saint Martin,Bahamas,837,866,2,0,in Saint Martin,No,,,,,,,,,,,,No
2022,March 26,Friendly,Qatar,Bulgaria,1663,1518,2,1,in Qatar,No,,,,,,,,,,,,No
2022,March 26,Friendly,Netherlands,Denmark,1929,1937,4,2,in the Netherlands,No,,,,,,,,,,,,No
2022,March 26,Friendly tournament,Mauritania,Mozambique,1304,1305,2,1,in Mauritania,No,,,,,,,,,,,,No
2022,March 26,Friendly,Martinique,Guadeloupe,1390,1207,4,3,in France,Yes,,,,,,,,,,,,Yes
2022,March 26,Friendly tournament,Libya,Niger,1345,1251,2,1,in Mauritania,Yes,,,,,,,,,,,,Yes
2022,March 26,Friendly,Ireland,Belgium,1683,2075,2,2,in Ireland,No,,,,,,,,,,,,No
2022,March 26,Friendly,Gibraltar,Faroe Islands,1047,1245,0,0,in Gibraltar,No,,,,,,,,,,,,No
2022,March 26,Friendly,Germany,Israel,1963,1630,2,0,in Germany,No,,,,,,,,,,,,No
2022,March 26,Friendly,Finland,Iceland,1722,1537,1,1,in Spain,Yes,,,,,,,,,,,,Yes
2022,March 26,Friendly,England,Switzerland,2032,1934,2,1,in England,No,,,,,,,,,,,,No
2022,March 26,Friendly,Croatia,Slovenia,1858,1616,1,1,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 26,Friendly tournament,Sudan,Central African Republic,1302,1258,0,0,in Tanzania,Yes,,,,,,,,,,,,Yes
2022,March 26,Friendly,Belarus,India,1453,1204,3,0,in Bahrain,Yes,,,,,,,,,,,,Yes
2022,March 26,Friendly,Bahrain,Burundi,1522,1249,1,0,in Bahrain,No,,,,,,,,,,,,No
2022,March 26,Friendly tournament,Guinea-Bissau,Angola,1398,1363,2,3,in Portugal,Yes,,,,,,,,,,,,Yes
2022,March 27,Friendly,Thailand,Suriname,1381,1343,1,0,in Thailand,No,,,,,,,,,,,,No
2022,March 27,Friendly,Liberia,Sierra Leone,1343,1340,0,1,in Turkey,Yes,,,,,,,,,,,,Yes
2022,March 27,Friendly,Laos,Brunei,670,621,3,2,in Laos,No,,,,,,,,,,,,No
2022,March 27,Friendly tournament,Guyana,Barbados,1137,1070,5,0,in Trinidad and Tobago,Yes,,,,,,,,,,,,Yes
2022,March 27,Friendly,Haiti,Guatemala,1526,1463,1,2,in the United States,Yes,,,,,,,,,,,,Yes
2022,March 27,Friendly,Benin,Zambia,1458,1430,2,1,in Turkey,Yes,,,,,,,,,,,,Yes
2022,March 27,Friendly,Belize,Cuba,1124,1274,0,3,in Belize,No,,,,,,,,,,,,No
2022,March 27,African Nations Cup qualifier,South Sudan,Djibouti,1098,873,1,0,in Uganda,Yes,,,,,,,,,,,,Yes
2022,March 27,African Nations Cup qualifier,Mauritius,São Tomé and Príncipe,964,1088,3,3,in Mauritius,No,,,,,,,,,,,,No
2022,March 27,African Nations Cup qualifier,Lesotho,Seychelles,1182,916,3,1,in South Africa,Yes,,,,,,,,,,,,Yes
2022,March 27,African Nations Cup qualifier,Eswatini,Somalia,1263,903,2,1,in South Africa,Yes,,,,,,,,,,,,Yes
2022,March 27,World Cup qualifier,Solomon Islands,Papua New Guinea,1197,1196,3,2,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 27,World Cup qualifier,New Zealand,Tahiti,1543,1162,1,0,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 27,World Cup qualifier,United States,Panama,1846,1612,5,1,in the United States,No,,,,,,,,,,,,No
2022,March 27,World Cup qualifier,Honduras,Mexico,1451,1837,0,1,in Honduras,No,,,,,,,,,,,,No
2022,March 27,World Cup qualifier,El Salvador,Costa Rica,1526,1692,1,2,in El Salvador,No,,,,,,,,,,,,No
2022,March 27,World Cup qualifier,Canada,Jamaica,1818,1532,4,0,in Canada,No,,,,,,,,,,,,No
2022,March 28,Friendly,Montenegro,Greece,1506,1684,1,0,in Montenegro,No,,,,,,,,,,,,No
2022,March 28,Friendly,Fiji,Vanuatu,1227,1158,2,1,in Qatar,Yes,,,,,,,,,,,,Yes
2022,March 28,Friendly,Cape Verde,San Marino,1476,792,2,0,in Spain,Yes,,,,,,,,,,,,Yes
2022,March 28,Friendly,Andorra,Grenada,1067,1136,1,0,in Andorra,No,,,,,,,,,,,,No
2022,March 29,Friendly,Wales,Czechia,1845,1819,1,1,in Wales,No,,,,,,,,,,,,No
2022,March 29,Friendly tournament,Uzbekistan,Uganda,1529,1445,4,2,in Uzbekistan,No,,,,,,,,,,,,No
2022,March 29,Friendly,Turkey,Italy,1720,1993,2,3,in Turkey,No,,,,,,,,,,,,No
2022,March 29,Friendly tournament,Trinidad and Tobago,Guyana,1373,1161,1,1,in Trinidad and Tobago,No,,,,,,,,,,,,No
2022,March 29,Friendly tournament,Tanzania,Sudan,1326,1300,1,1,in Tanzania,No,,,,,,,,,,,,No
